type,amount,oldbalanceOrg,newbalanceOrig,isFraud
1,876753.11,876753.11,0.0,1
1,2040209.74,2040209.74,0.0,1
1,8588.42,109862.0,101273.58,0
3,323113.84,73683.0,396796.84,0
1,199878.85,199878.85,0.0,1
2,992.24,0.0,0.0,0
2,7088.35,289883.0,282794.65,0
3,169758.47,1414004.43,1583762.91,0
1,7074.51,14581.0,7506.49,0
1,466218.08,466218.08,0.0,1
1,193663.9,193663.9,0.0,1
4,89014.32,89014.32,0.0,1
1,2388251.16,2388251.16,0.0,1
1,84312.29,84312.29,0.0,1
2,6715.1,835.0,0.0,0
4,154052.34,154052.34,0.0,1
2,7734.36,0.0,0.0,0
3,122497.71,6158888.55,6281386.26,0
4,1503034.86,1503034.86,0.0,1
2,23674.34,7678.0,0.0,0
4,730574.39,730574.39,0.0,1
4,506658.36,68307.0,0.0,0
1,474904.67,0.0,0.0,0
2,30429.53,0.0,0.0,0
2,13178.64,131916.23,118737.59,0
1,530272.14,49956.0,0.0,0
1,171392.35,20535.32,0.0,0
3,58848.78,50369.0,109217.78,0
4,331829.94,331829.94,0.0,1
4,4252656.95,4252656.95,0.0,1
3,222248.64,4189085.63,4411334.27,0
2,11131.01,127122.78,115991.78,0
2,69784.21,12398.0,0.0,0
3,137748.94,373353.9,511102.84,0
4,1307156.17,1307156.17,0.0,1
2,1073.25,47949.89,46876.64,0
3,238316.73,8685071.82,8923388.56,0
4,1996.17,1996.17,0.0,1
2,9145.7,0.0,0.0,0
1,272935.98,528863.96,255927.98,0
4,20311.17,20311.17,0.0,1
1,44946.2,44946.2,0.0,1
4,179648.89,179648.89,0.0,1
4,2025628.87,2025628.87,0.0,1
4,7188425.25,7188425.25,0.0,1
4,686253.44,123443.0,0.0,0
4,42483.97,42483.97,0.0,1
4,6468916.64,6468916.64,0.0,1
1,243768.91,0.0,0.0,0
1,318684.11,0.0,0.0,0
4,462441.03,462441.03,0.0,1
4,1773151.32,1773151.32,0.0,1
4,537641.8,537641.8,0.0,1
4,491847.47,491847.47,0.0,1
4,6302888.93,6302888.93,0.0,1
1,129442.14,0.0,0.0,0
1,1648547.69,1648547.69,0.0,1
3,310520.59,100670.0,411190.59,0
1,22117.99,22117.99,0.0,1
3,460388.65,9036277.1,9496665.75,0
2,7964.68,0.0,0.0,0
2,1206.25,0.0,0.0,0
4,1191669.35,1191669.35,0.0,1
4,259103.16,259103.16,0.0,1
2,17089.96,0.0,0.0,0
1,158299.34,158299.34,0.0,1
4,978103.4,978103.4,0.0,1
1,700523.69,700523.69,0.0,1
4,31945.44,31945.44,0.0,1
1,763913.96,763913.96,0.0,1
1,642364.74,642364.74,0.0,1
3,20844.72,8982870.62,9003715.34,0
3,483840.85,2683953.37,3167794.23,0
1,371449.7,371449.7,0.0,1
1,355969.72,355969.72,0.0,1
4,436243.25,0.0,0.0,0
1,73200.44,146891.0,73690.56,0
2,8263.97,0.0,0.0,0
4,338293.14,338293.14,0.0,1
1,122101.57,0.0,0.0,1
1,5131896.17,5131896.17,0.0,1
1,2254934.36,2254934.36,0.0,1
1,75587.19,145746.0,70158.81,0
2,17838.61,0.0,0.0,0
2,24144.26,40388.74,16244.48,0
1,5494862.93,5494862.93,0.0,1
2,14607.28,0.0,0.0,0
1,228751.77,228751.77,0.0,1
2,2753.87,0.0,0.0,0
1,585396.14,585396.14,0.0,1
4,754874.26,754874.26,0.0,1
1,1348095.12,1348095.12,0.0,1
2,4440.96,21181.0,16740.04,0
4,495991.64,495991.64,0.0,1
3,121770.98,8075138.19,8196909.17,0
4,5658123.36,5658123.36,0.0,1
1,295054.68,295054.68,0.0,1
2,9888.71,61782.0,51893.29,0
4,144945.34,144945.34,0.0,1
2,5547.02,5309.0,0.0,0
4,69724.85,69724.85,0.0,1
2,4316.88,760993.78,756676.9,0
1,275649.49,25007.0,0.0,0
3,222477.21,21707271.72,21929748.94,0
1,6215.44,6215.44,0.0,1
1,28284.88,28284.88,0.0,1
3,47465.36,726437.36,773902.73,0
1,323726.61,323726.61,0.0,1
4,774761.84,774761.84,0.0,1
2,32545.35,0.0,0.0,0
4,489767.32,489767.32,0.0,1
1,221099.25,104223.0,0.0,0
1,1564952.45,1564952.45,0.0,1
4,156220.74,156220.74,0.0,1
4,573266.42,573266.42,0.0,1
1,1448630.38,1448630.38,0.0,1
2,56973.03,2069.0,0.0,0
1,84227.71,0.0,0.0,0
2,16869.75,49787.0,32917.25,0
1,28736.46,99534.0,70797.54,0
4,142404.8,406915.0,264510.2,0
4,4262592.28,4262592.28,0.0,1
1,58924.16,58924.16,0.0,1
3,95150.13,123055.0,218205.13,0
4,3156421.43,3156421.43,0.0,1
1,232688.39,810487.0,577798.61,0
1,26897.69,0.0,0.0,0
4,17320.91,17320.91,0.0,1
4,244519.75,244519.75,0.0,1
1,5772.0,5772.0,0.0,1
1,32688.51,0.0,0.0,0
4,1141652.19,0.0,0.0,0
4,1842163.57,1842163.57,0.0,1
4,1082718.08,1082718.08,0.0,1
1,65494.78,65494.78,0.0,1
2,6243.28,158235.0,151991.72,0
4,145458.94,145458.94,0.0,1
1,7360.15,7360.15,0.0,1
2,4823.13,230198.53,225375.41,0
1,299267.99,0.0,0.0,0
1,886588.02,886588.02,0.0,1
4,730677.5,730677.5,0.0,1
1,16351.77,0.0,0.0,0
1,89092.89,21212.0,0.0,0
1,188473.09,188473.09,0.0,1
1,10000000.0,10000000.0,0.0,1
2,5976.21,82877.77,76901.56,0
2,18810.58,0.0,0.0,0
1,219934.26,219934.26,0.0,1
2,10852.06,21320.0,10467.94,0
1,326250.51,326250.51,0.0,1
2,10980.31,310387.79,299407.48,0
4,2319926.01,2319926.01,0.0,1
1,307367.24,21547.0,0.0,0
4,8443528.7,8443528.7,0.0,1
1,132872.6,0.0,0.0,0
4,18028.13,18028.13,0.0,1
1,3724.3,3724.3,0.0,1
4,483713.23,483713.23,0.0,1
2,12159.3,249466.24,237306.94,0
2,6350.92,0.0,0.0,0
1,98642.22,13774.0,0.0,0
3,355968.35,35615.0,391583.35,0
4,2324907.08,2324907.08,0.0,1
2,2193.16,196121.97,193928.81,0
4,82869.09,82869.09,0.0,1
1,531551.0,531551.0,0.0,1
1,4896179.38,4896179.38,0.0,1
1,2194533.79,2194533.79,0.0,1
4,604933.67,604933.67,0.0,1
2,4368.44,0.0,0.0,0
3,126216.21,15342.0,141558.21,0
1,278541.59,0.0,0.0,0
1,63598.23,0.0,0.0,0
1,338062.05,338062.05,0.0,1
3,106497.41,7462.0,113959.41,0
3,182593.55,921.0,183514.55,0
1,326008.8,18091.97,0.0,0
4,8851.38,8851.38,0.0,1
4,3640983.71,3640983.71,0.0,1
3,90129.21,5162858.17,5252987.39,0
3,23863.6,4542781.7,4566645.3,0
3,159297.24,14640943.13,14800240.36,0
1,102464.68,102464.68,0.0,1
2,4406.07,15572.0,11165.93,0
4,14360.12,14360.12,0.0,1
1,332151.67,332151.67,0.0,1
1,192244.48,0.0,0.0,0
4,987591.59,987591.59,0.0,1
1,154039.05,10251.0,0.0,0
1,5512595.16,5512595.16,0.0,1
1,176273.29,176273.29,0.0,1
4,945973.28,0.0,0.0,0
1,177699.5,261.0,0.0,0
1,786480.78,786480.78,0.0,1
2,399.37,0.0,0.0,0
3,455427.69,14409380.62,14864808.31,0
1,182638.02,0.0,0.0,0
3,188839.5,19128.0,207967.5,0
1,1268931.21,1268931.21,0.0,1
4,146681.74,146681.74,0.0,1
4,143501.7,143501.7,0.0,1
1,1425062.97,1425062.97,0.0,1
3,83270.63,10207.0,93477.63,0
1,48207.91,51437.0,3229.09,0
3,47306.49,1035969.57,1083276.06,0
2,15593.65,0.0,0.0,0
4,85303.24,85303.24,0.0,1
1,288148.22,288148.22,0.0,1
3,68063.71,62537.0,130600.71,0
4,253648.68,253648.68,0.0,1
4,792529.53,0.0,0.0,0
1,146127.1,146127.1,0.0,1
1,31041.35,0.0,0.0,0
4,374795.68,6081.0,0.0,0
1,1892137.66,1892137.66,0.0,1
4,1433038.32,1433038.32,0.0,1
1,234853.95,234853.95,0.0,1
1,185041.38,11542.0,0.0,0
3,75364.05,7893663.59,7969027.64,0
4,256556.98,256556.98,0.0,1
4,408384.53,0.0,0.0,0
2,5332.44,410.0,0.0,0
1,230969.48,0.0,0.0,0
4,392612.91,0.0,0.0,0
1,5658123.36,5658123.36,0.0,1
3,65910.52,181993.0,247903.52,0
1,1950022.93,1950022.93,0.0,1
1,3295227.84,3295227.84,0.0,1
1,52795.24,52795.24,0.0,1
1,8628.4,0.0,0.0,0
4,475362.96,100954.0,0.0,0
4,733119.42,733119.42,0.0,1
2,8576.83,980.0,0.0,0
4,4075956.58,4075956.58,0.0,1
4,25040.78,25040.78,0.0,1
4,1048388.34,1048388.34,0.0,1
1,324652.64,3012.0,0.0,0
1,279928.25,0.0,0.0,0
1,10000000.0,10000000.0,0.0,1
4,81814.51,81814.51,0.0,1
2,4507.2,107002.0,102494.8,0
1,1710180.37,1710180.37,0.0,1
1,0.0,0.0,0.0,1
1,93810.76,93810.76,0.0,1
1,114169.66,114169.66,0.0,1
2,12000.64,21598.0,9597.36,0
1,313780.84,318.0,0.0,0
3,238611.26,377.0,238988.26,0
4,1646181.09,1646181.09,0.0,1
4,161905.97,0.0,0.0,0
4,35759.12,35759.12,0.0,1
1,2479767.72,2479767.72,0.0,1
4,1035401.2,1035401.2,0.0,1
4,880661.14,880661.14,0.0,1
1,146153.93,3079.0,0.0,0
4,7469051.14,7469051.14,0.0,1
4,2582733.46,2582733.46,0.0,1
2,46301.67,0.0,0.0,0
2,95.54,58144.0,58048.46,0
3,120498.28,274846.48,395344.76,0
4,1048.63,1048.63,0.0,1
1,292299.49,106876.0,0.0,0
1,53455.19,0.0,0.0,0
4,120232.13,120232.13,0.0,1
2,3309.65,20825.0,17515.35,0
2,18043.53,0.0,0.0,0
4,426173.04,426173.04,0.0,1
1,127156.49,127156.49,0.0,1
2,279.94,506.0,226.06,0
1,67299.57,67299.57,0.0,1
1,2491.85,2491.85,0.0,1
1,61540.06,5620.85,0.0,0
1,102371.12,102371.12,0.0,1
2,21014.11,36805.0,15790.89,0
2,11792.01,0.0,0.0,0
4,1033183.9,0.0,0.0,0
3,19030.71,1482.0,20512.71,0
4,282272.93,282272.93,0.0,1
1,29707.86,29707.86,0.0,1
1,2023920.09,2023920.09,0.0,1
2,20510.11,0.0,0.0,0
2,11345.45,507209.0,495863.55,0
1,338083.76,338083.76,0.0,1
4,528149.74,528149.74,0.0,1
1,337994.64,337994.64,0.0,1
3,137597.16,2144579.15,2282176.3,0
2,10214.44,19284.0,9069.56,0
3,255652.72,10489.0,266141.72,0
2,2409.17,55571.04,53161.88,0
4,1170282.92,1170282.92,0.0,1
1,188844.13,188844.13,0.0,1
2,19470.52,621.0,0.0,0
2,10139.76,80284.0,70144.24,0
1,559565.82,559565.82,0.0,1
1,6981.63,0.0,0.0,0
2,5237.17,104945.0,99707.83,0
2,9341.4,179486.43,170145.03,0
2,6469.31,0.0,0.0,0
1,216768.08,19121.02,0.0,0
1,24917.91,0.0,0.0,0
1,907361.75,907361.75,0.0,1
4,438139.79,438139.79,0.0,1
4,44044.79,44044.79,0.0,1
2,20596.53,0.0,0.0,0
1,34839.32,34839.32,0.0,1
2,10671.33,308050.53,297379.2,0
4,191427.4,191427.4,0.0,1
4,609239.75,609239.75,0.0,1
4,21580.37,21580.37,0.0,1
2,21939.65,30559.0,8619.35,0
1,389781.8,12076.0,0.0,0
1,2190762.32,2190762.32,0.0,1
4,3718503.37,3718503.37,0.0,1
1,158214.43,158214.43,0.0,1
1,99808.45,99808.45,0.0,1
1,1946687.34,1946687.34,0.0,1
1,149668.66,0.0,0.0,1
4,221511.12,221511.12,0.0,1
1,1058602.68,1058602.68,0.0,1
2,2572.56,0.0,0.0,0
1,206604.88,0.0,0.0,0
1,19742.71,19742.71,0.0,1
1,38991.95,0.0,0.0,0
4,873356.47,873356.47,0.0,1
4,1119574.01,0.0,0.0,0
4,536624.41,536624.41,536624.41,1
1,361559.69,361559.69,0.0,1
4,3972968.92,3972968.92,0.0,1
1,322424.15,147920.0,0.0,0
3,73081.11,5003.0,78084.11,0
3,117804.56,2590789.35,2708593.91,0
3,18370.17,4476609.14,4494979.31,0
2,22769.7,15136.0,0.0,0
1,66188.66,66188.66,0.0,1
4,113829.89,113829.89,0.0,1
1,59250.11,59250.11,0.0,1
1,62297.18,62297.18,0.0,1
1,1023356.77,1023356.77,0.0,1
1,1720600.92,1720600.92,0.0,1
1,345577.97,4629.0,0.0,0
4,136903.9,136903.9,0.0,1
2,20205.43,0.0,0.0,0
1,123005.21,71365.13,0.0,0
4,2815893.17,2815893.17,0.0,1
1,154139.91,1184919.35,1030779.44,0
2,11676.99,618727.69,607050.7,0
1,509985.31,509985.31,0.0,1
2,12329.5,0.0,0.0,0
1,38610.69,45232.0,6621.31,0
1,2079746.13,2079746.13,0.0,1
2,9439.01,0.0,0.0,0
4,34473.07,34473.07,0.0,1
4,7218629.01,7218629.01,0.0,1
4,41984.76,0.0,0.0,0
2,22587.98,225050.0,202462.02,0
2,4694.57,0.0,0.0,0
1,3574316.05,3574316.05,0.0,1
4,530124.99,530124.99,0.0,1
1,21024.2,306.0,0.0,0
2,22527.67,53024.6,30496.93,0
1,21179.56,75635.09,54455.53,0
1,452294.74,452294.74,0.0,1
1,90014.51,21136.0,0.0,0
2,48.66,19152.0,19103.34,0
4,10000000.0,13020974.53,3020974.53,1
1,481.9,481.9,0.0,1
2,24467.24,15795.0,0.0,0
1,78329.97,14619.0,0.0,0
2,17278.02,30001.0,12722.98,0
2,11209.95,27299.52,16089.57,0
2,10579.04,97189.72,86610.68,0
1,73599.57,73599.57,0.0,1
3,74964.49,11116470.95,11191435.44,0
1,175930.12,12213.0,0.0,0
4,890964.06,890964.06,0.0,1
1,192765.49,192765.49,0.0,1
2,11506.53,0.0,0.0,0
1,41900.67,0.0,0.0,0
4,82091.41,0.0,0.0,0
1,36826.45,0.0,0.0,0
2,1862.89,8928.0,7065.11,0
1,92043.22,92043.22,0.0,1
3,162019.82,1080144.83,1242164.65,0
2,11508.71,0.0,0.0,0
2,2096.93,991.36,0.0,0
4,793886.87,793886.87,0.0,1
1,24853.41,24853.41,0.0,1
1,73979.01,162.0,0.0,0
1,160840.25,67.0,0.0,0
1,96139.01,30406.0,0.0,0
1,385032.44,204963.0,0.0,0
2,11225.3,0.0,0.0,0
1,223932.01,41520.0,0.0,0
4,474195.1,474195.1,0.0,1
3,210482.89,1953593.25,2164076.13,0
4,3653274.35,3653274.35,0.0,1
3,312694.96,0.0,312694.96,0
4,106584.32,106584.32,0.0,1
1,1489916.19,1489916.19,0.0,1
2,25518.98,683.0,0.0,0
2,19711.21,44959.0,25247.79,0
1,5721871.91,5721871.91,0.0,1
4,311487.14,311487.14,0.0,1
4,240899.12,240899.12,0.0,1
1,348751.45,348751.45,0.0,1
1,132752.85,0.0,0.0,0
2,3883.6,337.0,0.0,0
1,70125.14,70125.14,0.0,1
1,566142.89,566142.89,0.0,1
1,234457.87,29310.75,0.0,0
1,417129.11,417129.11,0.0,1
3,274027.82,5891029.31,6165057.13,0
2,6986.73,5048.0,0.0,0
1,513224.21,10328.0,0.0,0
1,9217.19,9217.19,0.0,1
1,49808.31,0.0,0.0,0
1,1290193.08,1290193.08,0.0,1
2,10635.69,0.0,0.0,0
1,1796406.6,1796406.6,0.0,1
1,59893.41,59893.41,0.0,1
3,150558.29,64598.0,215156.29,0
3,190225.77,22411.0,212636.77,0
1,18471.55,18471.55,0.0,1
2,16651.51,22955.0,6303.49,0
1,48442.88,48442.88,0.0,1
1,31154.34,0.0,0.0,0
1,334355.25,0.0,0.0,0
1,4121986.59,4121986.59,0.0,1
4,19511.35,19511.35,0.0,1
3,45083.3,1267558.69,1312642.0,0
2,6540.62,0.0,0.0,0
1,144945.34,144945.34,0.0,1
4,5999376.79,5999376.79,0.0,1
2,15565.71,31985.0,16419.29,0
3,63272.21,40425.0,103697.21,0
1,766257.55,766257.55,0.0,1
4,8730600.58,8730600.58,0.0,1
1,134293.12,134293.12,0.0,1
2,11647.17,76452.21,64805.03,0
1,455014.69,455014.69,0.0,1
4,368951.94,368951.94,0.0,1
1,2913787.08,2913787.08,0.0,1
4,348751.45,348751.45,0.0,1
4,786573.0,786573.0,0.0,1
1,1033878.67,1033878.67,0.0,1
1,152843.06,32012.0,0.0,0
1,4438931.81,4438931.81,0.0,1
3,173514.05,217663.0,391177.05,0
4,31045.76,31045.76,0.0,1
1,969259.07,969259.07,0.0,1
1,3354215.55,3354215.55,0.0,1
1,525155.79,525155.79,0.0,1
1,7442005.19,7442005.19,0.0,1
1,23610.85,23610.85,0.0,1
1,16914.04,0.0,0.0,0
4,100433.21,100433.21,0.0,1
2,4840.16,19965.0,15124.84,0
4,160651.58,21836.0,0.0,0
1,134497.41,134497.41,0.0,1
1,74939.89,512431.0,437491.11,0
1,7287.49,14728.0,7440.51,0
4,21859.86,21859.86,0.0,1
1,1179716.49,1179716.49,0.0,1
3,202479.14,6706577.7,6909056.84,0
1,2075328.73,2075328.73,0.0,1
1,175058.98,308613.0,133554.02,0
4,43071.62,43071.62,0.0,1
1,63262.94,63262.94,0.0,1
1,179719.6,6662.0,0.0,0
4,2079746.13,2079746.13,0.0,1
4,1102791.66,1102791.66,0.0,1
1,10000000.0,10000000.0,0.0,1
4,19646.09,19646.09,0.0,1
2,31420.2,0.0,0.0,0
1,73051.02,73051.02,0.0,1
2,14646.24,71731.0,57084.76,0
1,117714.18,0.0,0.0,0
1,70696.74,70696.74,0.0,1
1,4688.48,185870.0,181181.52,0
1,1755647.81,1755647.81,0.0,1
1,7435751.59,7435751.59,0.0,1
2,43655.73,0.0,0.0,0
4,752639.78,752639.78,0.0,1
1,1592602.27,1592602.27,0.0,1
4,8536151.16,8536151.16,0.0,1
1,10000000.0,10000000.0,0.0,1
4,2021610.78,0.0,0.0,0
1,580010.03,580010.03,0.0,1
4,421108.4,964.0,0.0,0
1,48516.87,48516.87,0.0,1
2,2771.69,0.0,0.0,0
3,222303.34,14109659.75,14331963.1,0
1,429359.76,429359.76,0.0,1
4,1499869.54,1499869.54,0.0,1
2,21110.53,179452.61,158342.08,0
1,183035.67,803532.0,620496.33,0
2,45721.67,0.0,0.0,0
2,18639.45,12087.4,0.0,0
4,513610.51,513610.51,0.0,1
1,628033.58,628033.58,0.0,1
2,29954.83,0.0,0.0,0
1,86838.05,102196.0,15357.95,0
4,127018.14,127018.14,0.0,1
1,3996798.71,3996798.71,0.0,1
2,7921.51,10473.0,2551.49,0
1,106601.15,106601.15,0.0,1
1,1050635.77,1050635.77,0.0,1
1,188658.45,188658.45,0.0,1
2,11341.05,52648.0,41306.95,0
4,1218165.88,1218165.88,0.0,1
4,400276.72,400276.72,0.0,1
4,161272.92,161272.92,0.0,1
4,722380.88,722380.88,0.0,1
1,1499869.54,1499869.54,0.0,1
2,22365.32,10983.0,0.0,0
4,521986.29,521986.29,0.0,1
4,3120690.98,3120690.98,0.0,1
4,52812.05,0.0,0.0,0
1,120225.31,0.0,0.0,0
2,4705.87,191410.94,186705.07,0
2,6792.05,34646.0,27853.95,0
4,74436.56,74436.56,0.0,1
1,1559540.62,1559540.62,0.0,1
1,2374412.42,2374412.42,0.0,1
2,9670.2,0.0,0.0,0
1,417103.68,417103.68,0.0,1
4,385050.58,385050.58,0.0,1
1,966389.93,966389.93,0.0,1
4,842554.02,842554.02,0.0,1
2,20392.52,95558.0,75165.48,0
1,48578.21,0.0,0.0,0
2,13229.31,35872.0,22642.69,0
1,594577.22,594577.22,0.0,1
4,16274.51,16274.51,0.0,1
4,3452538.75,3452538.75,0.0,1
4,259820.39,259820.39,0.0,1
4,69039.64,69039.64,0.0,1
4,10000000.0,20399045.08,10399045.08,1
1,395640.18,0.0,0.0,0
4,799797.88,799797.88,0.0,1
1,3275.33,3275.33,0.0,1
4,2561698.04,2561698.04,0.0,1
1,960196.16,960196.16,0.0,1
4,92043.22,92043.22,0.0,1
1,156324.72,0.0,0.0,0
1,386996.34,386996.34,0.0,1
1,6029387.26,6029387.26,0.0,1
4,322991.82,322991.82,0.0,1
4,2562214.98,34277.0,0.0,0
5,3335.46,0.0,0.0,0
3,123438.47,10595.0,134033.47,0
1,124121.57,124121.57,0.0,1
1,472961.41,70087.0,0.0,0
2,14462.19,154784.0,140321.81,0
1,128019.92,29155.0,0.0,0
2,8143.18,92660.2,84517.03,0
1,1828.6,1828.6,0.0,1
1,8783.42,8783.42,0.0,1
4,904338.88,904338.88,0.0,1
1,104673.81,125019.0,20345.19,0
4,10000000.0,34953893.08,24953893.08,1
4,548335.12,548335.12,0.0,1
4,445705.76,445705.76,0.0,1
2,542.43,0.0,0.0,0
2,27019.37,3534.0,0.0,0
1,238512.78,5003.0,0.0,0
3,146826.66,102361.0,249187.66,0
1,57466.42,57466.42,0.0,1
4,772379.36,772379.36,0.0,1
4,255028.93,255028.93,0.0,1
4,1399724.98,1399724.98,0.0,1
1,178392.76,0.0,0.0,0
1,135271.9,12912.0,0.0,0
3,43013.54,143457.82,186471.36,0
1,735329.1,735329.1,0.0,1
2,11353.58,413297.32,401943.74,0
1,1040303.44,1040303.44,0.0,1
2,1007.61,117948.63,116941.01,0
1,5429153.98,5429153.98,0.0,1
1,123927.53,61942.0,0.0,0
4,70173.64,70173.64,0.0,1
3,153617.79,7543360.33,7696978.11,0
1,44695.58,10004.0,0.0,0
1,142927.08,2072.0,0.0,0
1,540530.08,540530.08,0.0,1
4,2144208.23,2144208.23,0.0,1
3,111972.15,211659.0,323631.15,0
1,2036.78,0.0,0.0,0
2,4955.72,0.0,0.0,0
2,12858.14,0.0,0.0,0
1,337974.21,337974.21,0.0,1
4,38238.84,25742.0,0.0,0
4,657656.18,0.0,0.0,0
4,224378.1,224378.1,0.0,1
1,252273.24,0.0,0.0,0
4,10000000.0,30536624.41,20536624.41,1
1,286542.78,0.0,0.0,0
2,37825.93,0.0,0.0,0
1,54652.46,54652.46,0.0,1
1,6302888.93,6302888.93,0.0,1
1,246250.77,246250.77,0.0,1
2,22225.26,0.0,0.0,0
2,20005.47,99632.85,79627.38,0
4,61505.06,61505.06,0.0,1
2,3639.89,62682.09,59042.2,0
4,127091.33,127091.33,0.0,1
2,34805.51,0.0,0.0,0
2,5598.14,0.0,0.0,0
3,203257.11,3657590.45,3860847.57,0
4,232565.37,232565.37,0.0,1
1,76838.93,42618.0,0.0,0
3,250526.2,17474473.05,17724999.25,0
1,225324.05,225324.05,0.0,1
1,190815.79,190815.79,0.0,1
1,268452.65,852.0,0.0,0
4,1421665.98,1421665.98,0.0,1
2,82249.75,151906.51,69656.76,0
1,78529.05,5430.0,0.0,0
2,14347.8,0.0,0.0,0
1,331752.65,104385.0,0.0,0
4,6391.6,6391.6,0.0,1
4,3401641.0,3401641.0,0.0,1
3,157057.99,28368.0,185425.99,0
4,19692.68,19692.68,0.0,1
1,3492056.91,3492056.91,0.0,1
2,2066.45,0.0,0.0,0
1,234590.47,0.0,0.0,0
4,1437291.89,1437291.89,0.0,1
4,10000000.0,12740879.15,2740879.15,1
1,373322.87,373322.87,0.0,1
3,187641.74,8086279.12,8273920.86,0
1,729078.34,729078.34,0.0,1
3,137960.33,15189116.63,15327076.96,0
4,154358.56,0.0,0.0,0
1,25529.76,25529.76,0.0,1
1,407320.01,407320.01,0.0,1
1,1096187.24,1096187.24,0.0,1
3,335870.66,21734.0,357604.66,0
1,9366.63,9366.63,0.0,1
1,73053.41,73053.41,0.0,1
1,672812.53,672812.53,0.0,1
1,350705.74,350705.74,0.0,1
2,29876.23,0.0,0.0,0
1,203651.51,312617.0,108965.49,0
4,180967.56,180967.56,0.0,1
3,308472.02,16034.0,324506.02,0
1,1938347.14,1938347.14,0.0,1
4,2028897.08,2028897.08,0.0,1
4,296212.67,296212.67,0.0,1
1,127905.82,127905.82,0.0,1
4,2582642.18,2582642.18,0.0,1
3,83695.68,19907.0,103602.68,0
3,19730.1,6290568.13,6310298.23,0
3,52588.66,823201.0,875789.66,0
4,306691.05,306691.05,0.0,1
3,144135.75,2873559.24,3017694.99,0
1,29161.13,99897.0,70735.87,0
4,9208368.83,9208368.83,0.0,1
1,178616.12,178616.12,0.0,1
4,309061.5,309061.5,0.0,1
1,97063.65,0.0,0.0,0
4,27059.86,27059.86,0.0,1
1,92629.99,24288.0,0.0,0
4,59677.48,59677.48,0.0,1
1,3019699.77,3019699.77,0.0,1
1,152477.37,0.0,0.0,0
1,198043.93,198043.93,0.0,1
4,427373.65,427373.65,0.0,1
1,10000000.0,10000000.0,0.0,1
1,1380940.73,1380940.73,0.0,1
4,50279.4,50279.4,0.0,1
4,373322.87,373322.87,0.0,1
2,24325.83,290399.53,266073.71,0
4,138373.64,138373.64,0.0,1
1,107172.15,2072.0,0.0,0
1,2985840.4,2985840.4,0.0,1
1,5475018.52,5475018.52,0.0,1
1,9228514.1,9228514.1,0.0,1
3,338347.18,9335824.82,9674172.0,0
2,15897.39,13341.0,0.0,0
1,91965.45,23567.0,0.0,0
3,306037.38,1991462.44,2297499.83,0
3,69204.6,29795.0,98999.6,0
1,137869.3,0.0,0.0,0
1,271908.4,271908.4,0.0,1
4,114308.2,114308.2,0.0,1
4,10000000.0,25614246.07,15614246.07,1
1,70244.98,0.0,0.0,0
4,303846.74,303846.74,0.0,1
3,118555.05,19.0,118574.05,0
4,40591.72,40591.72,0.0,1
4,344673.46,344673.46,0.0,1
4,729078.34,729078.34,0.0,1
4,1129884.18,1129884.18,0.0,1
4,2554662.97,2554662.97,0.0,1
3,156041.77,2140164.34,2296206.11,0
3,193313.51,10815.0,204128.51,0
4,2274766.1,2274766.1,0.0,1
4,5656416.95,5656416.95,0.0,1
1,506923.53,506923.53,0.0,1
1,25975.86,25975.86,0.0,1
1,189818.15,51682.0,0.0,0
1,2299330.46,2299330.46,0.0,1
4,709602.69,16168.0,0.0,0
2,76361.07,0.0,0.0,0
1,249921.33,30789.0,0.0,0
1,4294676.05,4294676.05,0.0,1
4,743325.93,0.0,0.0,0
1,2209035.37,2209035.37,0.0,1
3,41223.93,4862984.46,4904208.39,0
3,204644.03,4364961.66,4569605.69,0
1,144876.4,144876.4,0.0,1
1,4626269.69,4626269.69,0.0,1
4,6351930.74,6351930.74,0.0,1
1,395531.72,395531.72,0.0,1
4,4309298.47,4309298.47,0.0,1
2,11171.23,154414.0,143242.77,0
4,68230.32,68230.32,0.0,1
1,188574.73,0.0,0.0,0
1,109401.88,109401.88,0.0,1
4,101013.32,101013.32,0.0,1
1,24507.84,202343.0,177835.16,0
4,964544.37,964544.37,0.0,1
3,30719.18,31998.0,62717.18,0
4,819503.92,819503.92,0.0,1
1,61397.9,0.0,0.0,0
2,2281.78,0.0,0.0,0
4,40433.84,40433.84,0.0,1
1,60797.81,0.0,0.0,0
3,50559.94,10814.0,61373.94,0
2,27788.68,0.0,0.0,0
3,53716.38,2045.0,55761.38,0
1,2925111.67,2925111.67,0.0,1
4,2776135.33,2776135.33,0.0,1
1,100575.37,0.0,0.0,0
3,130202.33,9617811.47,9748013.81,0
1,312151.06,312151.06,0.0,1
1,47662.13,47662.13,0.0,1
1,194897.86,116097.0,0.0,0
1,90112.84,26387.0,0.0,0
1,1293595.52,1293595.52,0.0,1
4,213463.32,213463.32,0.0,1
1,228279.73,40046.0,0.0,0
1,132264.76,1028.0,0.0,0
3,102560.2,15785746.13,15888306.33,0
2,6371.72,65101.52,58729.8,0
1,193706.98,193706.98,0.0,1
1,43996.54,43996.54,0.0,1
1,1258706.84,1258706.84,0.0,1
2,4446.27,173218.4,168772.13,0
4,6515.64,6515.64,0.0,1
4,1868438.44,1868438.44,0.0,1
2,3224.82,15242.0,12017.18,0
